Date,Close,High,Low,Open,Volume
2020-03-25,54.66795349121094,56.87874677884783,53.74443120206964,55.807343554617596,90324000
2020-03-26,57.709964752197266,58.13475658597046,54.19204639897173,55.31803742330205,76562000
2020-03-27,55.09670639038086,57.12091328372302,54.78605386186068,55.9507538013928,62794000
2020-03-30,56.88569259643555,57.11843497226417,54.51262372431093,56.20731973047663,58736000
2020-03-31,57.66182327270508,58.23002839559108,56.40978203312284,57.00578084729468,65228000
2020-04-01,54.69175720214844,56.04751444221686,54.264485569081124,55.778546811008695,51970000
2020-04-02,55.43266296386719,55.71750946745041,54.24662474488015,54.587547031869654,56410000
2020-04-03,54.225284576416016,55.52000256570381,53.35089456161916,55.317533807276405,51374000
2020-04-06,58.715858459472656,59.09102217267394,55.82817690363127,56.225178787159976,63320000
2020-04-07,58.68459701538086,60.58126950041357,58.421088880395914,60.394179822540586,61620000
2020-04-08,59.89742660522461,60.28946490723178,58.75356918935831,59.70388923647416,40334000
2020-04-09,59.87609100341797,60.64130912701154,59.17389614347068,60.45223933607273,54028000
2020-04-13,60.066654205322266,60.27061469622001,58.673183531399104,59.624495605528445,38702000
2020-04-14,62.78710174560547,63.30915444171393,60.96635555655687,61.53357252929676,63358000
2020-04-15,62.393577575683594,63.2773988455278,61.237312991925606,61.8581221002478,42236000
2020-04-16,62.400028228759766,63.190556470383896,61.44574019041838,62.88188782434854,57896000
2020-04-17,63.470436096191406,64.01631085791675,62.825308968458316,63.60442205768856,51050000
2020-04-20,62.584625244140625,63.362250375613705,62.35089094601759,63.01834841560059,35292000
2020-04-21,60.153499603271484,62.03130971478895,59.79818256505655,61.669544964144556,49648000
2020-04-22,62.44865798950195,63.51410555283705,61.39610963710134,61.59014299817593,46296000
2020-04-23,63.08186721801758,63.92450330392023,62.553859038058,62.81240358554889,34202000
2020-04-24,63.35133743286133,63.40642126585509,61.73355982484232,62.27943458992633,37402000
2020-04-27,63.06648635864258,64.21977499252665,62.77866017804189,64.11555906230626,44186000
2020-04-28,61.16733932495117,63.75627571988888,61.05766763555547,63.678865309374004,80700000
2020-04-29,66.60575103759766,67.49751173595581,65.83904492056368,66.74569252820935,108358000
2020-04-30,66.8300552368164,66.99381881368947,65.57950183208328,66.06880865105774,55842000
2020-05-01,65.37205505371094,67.06477049960726,64.99193160873368,65.70801754388526,48872000
2020-05-04,65.64897155761719,65.72688930286978,64.31455634139917,64.91601469955403,30806000
2020-05-05,66.9451675415039,68.03642470972898,66.25091977784771,66.373490657721,39666000
2020-05-06,66.76702880859375,67.92130943867623,66.75214189978065,67.39081754771591,31732000
2020-05-07,67.95057678222656,68.28406319438015,67.1198555493269,67.55506663759755,30652000
2020-05-08,68.69794464111328,69.3083306365863,68.08606692584334,68.57289006017024,33326000
2020-05-11,69.6532211303711,70.24574435202634,68.25925819267765,68.32327341716166,32718000
2020-05-12,68.24337768554688,70.18619502601786,68.21012823629849,69.88298973182424,33918000
2020-05-13,66.91092681884766,68.74705936567139,65.90254715203265,68.2919940513972,40368000
2020-05-14,67.334228515625,67.35953473968257,65.6688109174804,66.17598035940988,36660000
2020-05-15,68.13816833496094,68.21359483390582,66.44793629114194,66.90746926388243,41544000
2020-05-18,68.7396240234375,69.11577969209408,67.20223652116248,67.56847263256927,47094000
2020-05-19,68.20465850830078,69.10237078740617,68.17290078356297,68.7545048182942,31586000
2020-05-20,69.92962646484375,70.07205161178385,68.85078001844624,68.93712559506159,38262000
2020-05-21,69.81002807617188,70.29188377229937,69.19665875184697,70.02043625136312,30894000
2020-05-22,70.1321029663086,70.31868908167836,69.27408397743726,69.66860218679889,28544000
2020-05-26,70.5355453491211,71.713647949531,70.43778849540769,71.55732784975878,44590000
2020-05-27,70.48146057128906,70.73306143347727,69.20709277694024,70.46756561892757,31684000
2020-05-28,70.3802261352539,71.68139184261054,69.42941009442607,69.47506277315657,35170000
2020-05-29,71.13848876953125,71.29778472152688,70.26806667123306,70.48889415842463,37044000
2020-06-01,71.20549774169922,71.53848444367638,70.58071700764269,70.75043989423999,25162000
2020-06-02,71.57469940185547,71.60894080375162,70.54745734497106,71.21193893289512,23442000
2020-06-03,71.4228515625,71.90719099922431,71.04421220546605,71.5940585831891,27732000
2020-06-04,70.18470001220703,71.52557428848117,69.77331097931382,71.30027160879436,26982000
2020-06-05,71.46105194091797,71.77270017081518,69.85319786526418,70.25119166858796,42642000
2020-06-08,71.85905456542969,71.90669115835331,70.68988704719936,70.77921607068053,33878000
2020-06-09,72.05953979492188,72.83964867996534,71.5771842424127,71.72010917378914,33624000
2020-06-10,72.6858139038086,73.0862838915856,72.1726925648837,72.5275098675716,31762000
2020-06-11,69.56934356689453,72.03570861739445,69.39615266495285,71.51116856146123,47144000
2020-06-12,70.11622619628906,71.18762928156453,68.77039211409114,70.75836989233277,36676000
2020-06-15,70.5042953491211,70.71569551567282,68.83986925092634,68.95351255272476,30468000
2020-06-16,71.78114318847656,72.31212725295,70.91369682317725,71.90668995328939,30648000
2020-06-17,72.0823745727539,72.56175428874045,71.21840371860227,72.10222883470053,30610000
2020-06-18,71.16828155517578,72.10371106870679,70.77723135590205,71.94888266167098,34862000
2020-06-19,70.69783020019531,71.68337989176418,70.41793966091524,71.46006869153939,52784000
2020-06-22,71.98907470703125,72.00346942495024,70.42738032600614,70.71619849058574,29442000
2020-06-23,72.65007019042969,73.20686779381253,71.70818932914503,72.05556312633793,37752000
2020-06-24,71.0978012084961,73.23613958578959,70.96381147221909,72.61533435670397,31592000
2020-06-25,71.5146484375,71.57518802053703,70.44472962264075,71.02434975061476,23958000
2020-06-26,67.6161117553711,71.31218435810231,67.24193998415596,71.09433269950638,97640000
2020-06-29,69.33462524414062,69.37581791051717,67.07569211299183,67.50693541130255,45074000
2020-06-30,70.37078857421875,70.66605818577068,68.82645747874786,69.3202318055594,40286000
2020-07-01,71.55931091308594,71.88088628212557,70.17874335966512,70.42637638438264,42182000
2020-07-02,72.94534301757812,73.86787699730431,72.00941384931251,72.04763064781929,57218000
2020-07-06,74.42020416259766,74.93382524567807,73.2952051310002,73.84951911840722,44712000
2020-07-07,73.93734741210938,75.49557348396944,73.9264283274638,74.24552002438814,42364000
2020-07-08,74.61622619628906,74.99188970628182,74.05546070282946,74.47727666073511,31766000
2020-07-09,75.36357116699219,75.88364370968078,74.21872553346911,74.93034396940267,41836000
2020-07-10,76.37345123291016,76.48907845135179,74.47331060985266,75.09510790320913,35918000
2020-07-13,75.04448699951172,78.22693841771529,74.76311232191661,76.91584554850776,42954000
2020-07-14,75.47274780273438,75.56902051449428,73.73934679927795,74.07977692160784,38108000
2020-07-15,75.27525329589844,76.24045665388901,74.32989662764948,75.590369661254,31026000
2020-07-16,75.177978515625,75.2271068276227,73.85546677030331,74.51200517404082,26484000
2020-07-17,75.27375030517578,75.60028547250893,74.34328068659873,75.2767261723641,34264000
2020-07-20,77.60563659667969,77.86219724741542,74.5715619416608,75.18194791342034,30166000
2020-07-21,77.21260070800781,78.75743169114544,77.04883714436846,78.65719115591367,27486000
2020-07-22,77.65575408935547,77.76145416596226,76.58285931506369,77.20218043875396,24482000
2020-07-23,75.26879119873047,77.92869400834472,74.86384609206827,77.70935063528133,33910000
2020-07-24,74.8449935913086,75.20328650022337,73.82172685321873,74.39737923019781,29902000
2020-07-27,75.89802551269531,76.3014788657862,75.04944152464174,75.09559396523198,27124000
2020-07-28,74.61869812011719,75.72831031816976,74.46336997984878,75.67819005490078,30910000
2020-07-29,75.60426330566406,76.0915786596811,74.58694820688795,74.68570460640144,22676000
2020-07-30,76.34168243408203,76.46673700092681,74.19787687871859,74.33682639743502,36042000
2020-07-31,73.839599609375,74.68669966089574,72.15482687349312,74.2911894267755,91468000
2020-08-03,73.58203887939453,74.32492290209571,73.03417639444977,73.99095183151731,45482000
2020-08-04,73.11257934570312,74.09565287557423,72.65255421158827,73.77805289203164,37212000
2020-08-05,73.39990997314453,73.94132093873706,73.00935957632822,73.28726620357594,29134000
2020-08-06,74.6832046508789,74.74871158432148,73.0431006448764,73.25400858814031,33306000
2020-08-07,74.356689453125,75.4345440924859,73.75622301234296,74.88618940652373,27718000
2020-08-10,74.27975463867188,74.79237608443793,73.32049572419088,73.9810094187273,20546000
2020-08-11,73.47186279296875,74.95565432900348,73.35524363711775,74.13981242979574,31098000
2020-08-12,74.7968521118164,75.01669524033613,73.69319159902035,73.79839948066032,22512000
2020-08-13,75.26382446289062,76.27221184265196,74.84499197246967,74.84499197246967,22388000
2020-08-14,74.66734313964844,75.41966216296682,74.38795233108324,75.11297363738187,21942000
2020-08-17,75.24348449707031,75.6176638667911,74.68570243226462,75.23008930724868,19990000
2020-08-18,77.20565795898438,77.28456008844866,75.51294982781033,75.73377735195302,28378000
2020-08-19,76.65133666992188,77.85474547284741,76.42256594943116,77.04237922081494,30472000
2020-08-20,78.22147369384766,78.41600301349055,76.14764273171457,76.42107417322119,26382000
2020-08-21,78.18773651123047,78.99711936961243,77.52970640732595,78.00064306227968,34838000
2020-08-24,78.66313171386719,79.83577467817327,78.16142177284854,79.02638434061674,25638000
2020-08-25,79.69038391113281,79.84074471193138,78.30236524817361,78.41253291150737,25150000
2020-08-26,81.59001922607422,82.01977833827368,79.44870497954882,79.71270905754783,52188000
2020-08-27,80.81538391113281,81.78157909214075,80.33352058616987,81.71309628506668,31350000
2020-08-28,81.35678100585938,81.45206175495011,80.67096860459195,80.86252205843827,22418000
2020-08-31,80.86550903320312,81.60839306205602,80.65708473224421,81.5622406146684,26422000
2020-09-01,82.1334228515625,82.33887127868402,80.86550650072458,80.99602062020955,22652000
2020-09-02,85.2255630493164,85.6577983212411,82.38700960960998,82.77507634607451,49522000
2020-09-03,80.86450958251953,84.36257702738146,79.78267965722253,84.33875494599933,63726000
2020-09-04,78.46761322021484,81.13644335702884,76.321823874403,79.8466890087963,55850000
2020-09-08,75.60871124267578,77.19422733305377,75.25637012693613,75.6781859957847,54032000
2020-09-09,76.78135681152344,77.35154199805463,75.68662396992484,76.86422675417148,39242000
2020-09-10,75.73030853271484,78.09295804744944,75.43007908813422,76.92776582385801,33024000
2020-09-11,75.21967315673828,76.35806746285036,74.09119840936351,75.83452678262374,30706000
2020-09-14,74.87574768066406,77.26618654802343,74.69114549828926,76.0081899539607,42660000
2020-09-15,76.18038940429688,76.96794158879544,75.53427797566094,75.82160435722352,23042000
2020-09-16,75.03753662109375,77.1356820188287,75.01272258332794,76.54564251599456,22128000
2020-09-17,73.79443359375,74.37107796130607,72.57465352945174,73.73339423552551,40008000
2020-09-18,72.01039123535156,74.19935693320814,71.04419625432519,73.85694296871016,63056000
2020-09-21,70.97076416015625,71.46303920509229,69.6080593619409,71.04420674157839,56908000
2020-09-22,72.4436264038086,72.64957456925964,70.93899627600688,71.97219001757368,33950000
2020-09-23,69.94103240966797,72.10915203002553,69.60805336058911,72.06002372533587,37726000
2020-09-24,70.60948944091797,71.3603166157109,69.58175518077466,69.608060937413,34552000
2020-09-25,71.41342163085938,71.75483613203042,69.8561874444943,70.71817425152294,30326000
2020-09-28,72.38607025146484,73.09719651380165,71.77171646612977,73.04757600974902,30784000
2020-09-29,72.75130462646484,73.04805837164085,72.15480612490222,72.64659651755203,31816000
2020-09-30,72.73047637939453,73.75275125843862,72.2421690690562,72.49922193651871,40924000
2020-10-01,73.83709716796875,74.1929139312166,73.28625889509229,73.62668898749699,32884000
2020-10-02,72.23422241210938,73.39693849816092,71.82481725926408,72.4342113053677,31222000
2020-10-05,73.58551025390625,73.67830733435456,72.45703566376906,72.58407414754559,21602000
2020-10-06,72.00694274902344,73.6693773856631,71.70869722745235,73.22176300740041,26096000
2020-10-07,72.40989685058594,72.89771194466147,71.12411009707938,72.41833226107926,36108000
2020-10-08,73.61528015136719,73.8435511132823,72.72301980086279,72.72301980086279,26076000
2020-10-09,74.9561538696289,75.02562863489327,73.79244587231484,74.0832479306486,32966000
2020-10-12,77.64285278320312,78.82541548276977,75.89158140633867,76.32332446809873,55344000
2020-10-13,77.76591491699219,78.66363477375722,77.34708247030173,78.2591894699781,39072000
2020-10-14,77.5857925415039,78.59864008873711,76.7153701732561,78.13961439092779,33174000
2020-10-15,77.19026184082031,77.98078990281171,76.47864347081843,76.64587507503954,31210000
2020-10-16,77.79719543457031,78.29393814189262,77.2989610074062,77.50589359541102,34194000
2020-10-19,75.923828125,78.60259289387788,75.57497020936422,78.20559105630397,29734000
2020-10-20,76.97241973876953,78.10188630763496,75.45488644834482,75.58440861018742,41670000
2020-10-21,78.70482635498047,80.15140068876588,77.76939696227232,77.90387889868303,60322000
2020-10-22,79.7305679321289,80.0660306624165,78.28250961052231,78.65568937073094,30512000
2020-10-23,81.0367202758789,81.09329204821135,79.9911155131261,80.1469434481856,30548000
2020-10-26,78.62046813964844,80.86798245629929,77.80115810817524,80.1444529478215,35826000
2020-10-27,79.3445053100586,79.49933371931064,78.25821519735359,78.85073845377127,25902000
2020-10-28,74.97352600097656,77.10789684447866,74.85839855107197,76.91932680468821,45174000
2020-10-29,77.26024627685547,78.84129503159711,75.25886573393818,75.28218805257592,55406000
2020-10-30,80.19953155517578,83.4355865281123,79.47798597119375,82.74679062825668,99878000
2020-11-02,80.6069564819336,82.29023716014902,80.10673063697057,80.56824749297716,44228000
2020-11-03,81.66595458984375,82.32795255609419,80.00103633038269,80.92654621228101,31432000
2020-11-04,86.63787841796875,87.83781150788472,84.51144366113522,84.63947408207282,71342000
2020-11-05,87.46414947509766,88.91915931430586,86.39869809059148,87.85866770874907,39758000
2020-11-06,87.3266830444336,87.76189413906489,86.18282183232226,86.91032668013082,28622000
2020-11-09,87.4105453491211,90.16324512356621,87.21849969739831,89.12559131535588,53440000
2020-11-10,86.23444366455078,87.30932243182015,85.16254076469718,85.83992542478141,43022000
2020-11-11,86.70637512207031,87.4839927088133,86.49943497923725,86.76443103612137,31838000
2020-11-12,86.48751831054688,87.58721098528301,86.24683654348757,86.44682541087165,26474000
2020-11-13,87.948486328125,88.19016006899665,86.14809419488121,86.74458521077995,29744000
2020-11-16,88.03633117675781,89.04421889331789,87.40609089444465,87.54554019865918,25468000
2020-11-17,87.42245483398438,88.19065257156724,87.31477085146919,87.73012768241678,21314000
2020-11-18,86.37934875488281,87.588217331153,86.27662453313168,87.17335262075193,20108000
2020-11-19,87.26911926269531,87.51327668318758,85.85232624194083,86.01162222429092,20106000
2020-11-20,86.1679458618164,87.75495401552938,86.099463049473,87.43933790525898,27694000
2020-11-23,85.7302474975586,86.64483829608162,84.86776845214185,86.35850382471271,22530000
2020-11-24,87.53361511230469,87.66164554548067,85.39130128904262,85.72726380732696,27984000
2020-11-25,87.54502868652344,87.85518522073961,86.7624437790224,87.72765454815004,19600000
2020-11-27,88.68093872070312,89.17669693905175,87.56536725366868,87.56536725366868,14790000
2020-11-30,87.06218719482422,88.34945805842784,86.73664396560041,88.1167194862883,32418000
2020-12-01,89.09481811523438,90.40293508256026,87.49043957012618,87.67058175377963,37350000
2020-12-02,90.564208984375,90.94979955479826,88.58913445361796,89.09481223303423,29424000
2020-12-03,90.40889739990234,91.50014714254405,90.16870781369849,90.34438241647054,24728000
2020-12-04,90.50418090820312,90.7890236553359,89.99948744675892,90.32850630008762,20544000
2020-12-07,90.17019653320312,90.77859855213794,89.4759411272012,90.09674637845352,22288000
2020-12-08,89.88733673095703,90.11759919688177,88.89235965969378,89.7478950094271,19936000
2020-12-09,88.22638702392578,90.73295326690491,87.43933447683615,89.8392011100304,31728000
2020-12-10,87.71971893310547,88.08396358785399,86.02651096263251,87.46911000864011,28688000
2020-12-11,88.07453155517578,88.19909393700529,86.97980616515416,87.34008297762018,18628000
2020-12-14,86.95598602294922,88.81890924399337,86.80065786516951,87.87206853297646,33050000
2020-12-15,87.3936767578125,87.53857801501006,86.43045746319423,87.33312959787565,21352000
2020-12-16,87.20063018798828,87.7921613925864,86.79718438631407,87.7921613925864,24676000
2020-12-17,86.37289428710938,87.67307576208695,85.90840908366975,87.53511818197795,34880000
2020-12-18,85.66374969482422,86.7624505284676,85.10695960958034,86.65377457814161,85256000
2020-12-21,86.07762145996094,86.19870821457275,84.06482960264226,84.81565683297735,33974000
2020-12-22,85.36599731445312,85.98085084047112,84.64941153653486,85.81807923743065,20370000
2020-12-23,85.76349639892578,86.55154089513248,85.41463085492951,85.55011232552296,22974000
2020-12-24,86.05776977539062,86.46717488960903,85.57094668185455,85.8017013279546,9312000
2020-12-28,88.03284454345703,88.67995556645543,86.43790089801071,86.5912375649003,27650000
2020-12-29,87.22891998291016,88.75290469779057,87.09741391594572,88.691373155201,19726000
2020-12-30,86.16148376464844,87.72516940602775,85.75207866076447,87.58820379818833,21026000
2020-12-31,86.97483825683594,87.21601220762274,86.15353683692419,86.21210008136327,21070000
2021-01-04,85.65928649902344,87.4636464411681,84.71690581732847,87.34008358640446,37324000
2021-01-05,86.35005950927734,86.68651421531872,85.20123853878756,85.60766776688526,20360000
2021-01-06,85.49799346923828,86.54459001427169,84.16903787338767,84.37547823924433,46588000
2021-01-07,88.05171203613281,88.22440320804346,85.69054682012181,85.69054682012181,41936000
2021-01-08,89.21739959716797,89.29332585763812,87.40062131631798,88.19164922097684,35484000
2021-01-11,87.1559829711914,88.54995355275499,86.95004233364375,88.18470934743415,34796000
2021-01-12,86.22003936767578,87.73211302288776,85.17543429898133,86.6135656079174,29528000
2021-01-13,86.70736694335938,87.16094060271311,85.71833405616691,85.71833405616691,23432000
2021-01-14,85.89698791503906,87.71475825531489,85.65630612320594,86.78775664072327,29212000
2021-01-15,85.73321533203125,86.72571621304921,84.94368675719375,85.80269009081528,31444000
2021-01-19,88.55440521240234,89.51564055637627,85.99176721747224,86.49645306604887,41660000
2021-01-20,93.29856872558594,94.273699131295,90.29327584791857,90.63369841737502,64152000
2021-01-21,93.50102233886719,95.87955030934256,93.26580011739712,93.97246630966059,58634000
2021-01-22,93.91837310791016,94.50543672127229,93.12139349550735,93.86378525576802,32744000
2021-01-25,94.00373077392578,95.37041104765358,92.26090239757879,94.91981325917729,50586000
2021-01-26,94.6821060180664,95.06918077277226,93.10304122733542,93.59234042721772,31462000
2021-01-27,90.26498413085938,93.31841329790922,89.19010540093252,93.0424981499985,82512000
2021-01-28,91.96515655517578,93.69160660359218,90.86347971648745,90.86347971648745,55278000
2021-01-29,90.68282318115234,91.68425930662701,89.40250361723265,91.0133261797353,44530000
2021-02-01,93.94369506835938,95.05876695305972,91.537869114529,91.537869114529,40252000
2021-02-02,95.23641967773438,96.7375742923494,94.60369579708804,94.93916613642043,66332000
2021-02-03,102.17202758789062,104.54112860676844,99.922521611961,102.50600624841188,97882000
2021-02-04,101.91148376464844,102.68910130885799,100.99192568967557,102.25835779899022,48596000
2021-02-05,103.65828704833984,104.01112041342323,101.73134861128602,102.20576092112387,29866000
2021-02-08,103.44439697265625,104.95697040723631,102.39384015907453,104.21259473058925,28828000
2021-02-09,102.9913330078125,104.13866240440814,102.72385326200276,102.96205138124002,21892000
2021-02-10,103.54167175292969,104.1570250983957,101.84251204141984,103.37592426780195,25102000
2021-02-11,103.6543197631836,103.91484823820412,102.66727833879833,103.76597915086751,20480000
2021-02-12,103.9659652709961,104.1877847485389,102.90100612778934,103.20868656852795,18990000
2021-02-16,104.74358367919922,106.45267031039077,103.80318697811768,103.80318697811768,31004000
2021-02-17,105.1366195678711,105.32618913024353,103.63447293017356,103.91385613661629,20294000
2021-02-18,104.50090789794922,105.30384678219214,103.88158682056805,104.46071476343555,22546000
2021-02-19,103.65729522705078,105.13463539467114,103.39031525447268,104.59918372977481,37938000
2021-02-22,101.94274139404297,103.23647121123227,101.63209267408962,101.90999171180535,29466000
2021-02-23,102.2335433959961,102.84790471803919,98.7652498236748,99.94434439439259,34658000
2021-02-24,103.40916442871094,103.63297538297377,100.61627147183141,100.74082627734853,22608000
2021-02-25,100.04161071777344,103.36897091511271,99.57215821309238,102.02562057484711,41548000
2021-02-26,100.33737182617188,102.0548939056203,99.30021020364278,100.73635761176493,40042000
2021-03-01,102.70697784423828,103.03301325641854,100.95819013474573,101.63209913010583,26060000
2021-03-02,102.44992065429688,103.95157512845779,102.06235368431534,102.46778343065205,25564000
2021-03-03,99.81631469726562,103.02109639925452,98.95233642673433,101.82811444002907,33892000
2021-03-04,100.93387603759766,102.95162763201309,99.51955914782164,99.98801971974596,49216000
2021-03-05,104.06719207763672,104.52026594581169,100.62867233193391,102.28466284780541,53100000
2021-03-08,99.62227630615234,104.89443749241916,99.50764106068317,103.4215726006688,36868000
2021-03-09,101.25296783447266,102.42213544106293,101.0167536191557,101.71895233828384,33920000
2021-03-10,101.04602813720703,102.29707365898807,100.20934752586386,102.29707365898807,27100000
2021-03-11,104.23938751220703,104.7718632506031,102.05142107793417,102.1392583726639,27702000
2021-03-12,101.73133850097656,103.1014867304404,100.85893242281475,103.04193910173277,33818000
2021-03-15,101.9516830444336,101.97897318600187,100.62917885594194,101.48223051757223,26168000
2021-03-16,103.41315460205078,104.89147928506735,102.19237497652385,102.52486192022938,31900000
2021-03-17,103.33026123046875,104.16296639587709,101.4395482280668,102.64791686191691,26382000
2021-03-18,100.30909729003906,102.66181951662611,100.2019054886591,101.64102887234584,31700000
2021-03-19,100.5879898071289,101.08820812478666,99.39549992944659,100.72545519221457,46072000
2021-03-22,100.77308654785156,101.64896832220467,99.94484136557821,100.62123402558689,33536000
2021-03-23,101.30109405517578,102.43155255458386,100.6395958801365,101.23261124865263,28510000
2021-03-24,100.86439514160156,102.60473976614479,100.68921273652307,101.81867923928972,25218000
2021-03-25,100.86092376708984,101.51497849194996,99.05605651294476,100.69170066123667,35616000
2021-03-26,100.47732543945312,101.20482275574092,99.44114815336599,100.82767512282554,27978000
2021-03-29,101.52242279052734,101.6921456617526,99.52055008099022,100.34978722521926,26492000
2021-03-30,101.55618286132812,102.36010628949487,101.04405347001247,101.8792424380302,27312000
2021-03-31,102.35264587402344,103.5307484849651,101.58246421687518,101.94969227085818,42570000
2021-04-01,105.69043731689453,105.98669892569983,103.78732089156456,103.82801379599191,39880000
2021-04-05,110.1159896850586,110.61373186270573,106.45614255746916,106.55241526747184,48510000
2021-04-06,109.63462829589844,110.56460573116816,109.26393216477742,109.7170060552788,35240000
2021-04-07,111.11196899414062,111.38341654754359,109.82519037364484,109.82519037364484,24134000
2021-04-08,111.67770385742188,112.73769574092296,111.30948379590893,112.35111313829853,28664000
2021-04-09,112.6821060180664,112.84586958165409,111.02413150339015,111.43006856726271,26146000
2021-04-12,111.3893814086914,111.99827567762381,110.55567663945638,111.86081786456195,25024000
2021-04-13,111.87619018554688,112.32480405880901,111.31145691408278,111.7054829333092,25682000
2021-04-14,111.25489044189453,112.52132265803313,110.96260423492673,112.52132265803313,21002000
2021-04-15,113.40562438964844,113.93909964977729,111.71440816514466,112.24936757265024,29174000
2021-04-16,113.28157806396484,113.85177090924829,112.69451439811739,113.60364566317921,26282000
